2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 650, 160, 10, 12723185871, 12703487226, 25426673097
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 660, 160, 10, 12916962803, 12897208261, 25814171064
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 670, 160, 10, 13111049143, 13091957548, 26203006691
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 680, 160, 10, 13305166326, 13286710850, 26591877176
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 690, 160, 10, 13499421181, 13481510522, 26980931703
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 700, 160, 10, 13693685209, 13676470128, 27370155337
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 710, 160, 10, 13887963495, 13871535355, 27759498850
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 720, 160, 10, 14081200298, 14065497550, 28146697848
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 730, 160, 10, 14274886934, 14260659904, 28535546838
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 740, 160, 10, 14468743205, 14456151540, 28924894745
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 750, 160, 10, 14662686451, 14651646097, 29314332548
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 760, 160, 10, 14856699080, 14847217866, 29703916946
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 770, 160, 10, 15050649866, 15042680228, 30093330094
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 780, 160, 10, 15243672051, 15237227055, 30480899106
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 790, 160, 10, 15438032625, 15431492457, 30869525082
