Date, Time, num_tables, num_threads, thread_config, DS_config, buckets, workload1, workload2, duration, num_keys, locality, interval, ops_node0, ops_node1, total_ops
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1600, 200000000, 10, 10503472165, 9970603433, 20474075598
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1610, 200000000, 10, 10568014362, 10031838959, 20599853321
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1620, 200000000, 10, 10632371799, 10093054917, 20725426716
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1630, 200000000, 10, 10696999728, 10154344326, 20851344054
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1640, 200000000, 10, 10761648581, 10215635554, 20977284135
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1650, 200000000, 10, 10826213683, 10276994803, 21103208486
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1660, 200000000, 10, 10890736525, 10338384143, 21229120668
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1670, 200000000, 10, 10955402041, 10399690050, 21355092091
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1680, 200000000, 10, 11019988225, 10461061556, 21481049781
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1690, 200000000, 10, 11084598820, 10522469801, 21607068621
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1700, 200000000, 10, 11149123413, 10583805988, 21732929401
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1710, 200000000, 10, 11213659375, 10645120941, 21858780316
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1720, 200000000, 10, 11278218090, 10706497158, 21984715248
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1730, 200000000, 10, 11342679494, 10767848267, 22110527761
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1740, 200000000, 10, 11407107832, 10829127272, 22236235104
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1750, 200000000, 10, 11471618672, 10890421228, 22362039900
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1760, 200000000, 10, 11536077436, 10951518533, 22487595969
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1770, 200000000, 10, 11600691486, 11012809126, 22613500612
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1780, 200000000, 10, 11665273743, 11074032526, 22739306269
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1790, 200000000, 10, 11729804689, 11135169810, 22864974499
