Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration,keyspace, interval, Op0, Op1, TotalOps
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 370, 160, 10, 9303652581, 9225793925, 18529446506
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 380, 160, 10, 9552314321, 9473025911, 19025340232
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 390, 160, 10, 9802911870, 9720586065, 19523497935
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 400, 160, 10, 10052335477, 9967679784, 20020015261
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 410, 160, 10, 10301994461, 10214317209, 20516311670
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 420, 160, 10, 10551811799, 10461816074, 21013627873
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 430, 160, 10, 10801508337, 10708952367, 21510460704
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 440, 160, 10, 11050976640, 10956341869, 22007318509
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 450, 160, 10, 11300644082, 11202899439, 22503543521
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 460, 160, 10, 11551458372, 11450004293, 23001462665
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 470, 160, 10, 11800861390, 11696483368, 23497344758
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 480, 160, 10, 12051366550, 11943774970, 23995141520
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 490, 160, 10, 12300666154, 12191488185, 24492154339
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 500, 160, 10, 12551370379, 12438970619, 24990340998
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 510, 160, 10, 12801078396, 12685833066, 25486911462
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 520, 160, 10, 13049819253, 12933370137, 25983189390
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 530, 160, 10, 13299102701, 13180462594, 26479565295
